frame,timestamp,num_persons_visible,backpack_id,backpack_state,event,backpack_confidence,backpack_from_memory,backpack_x1,backpack_y1,backpack_x2,backpack_y2,backpack_roi_overlap_pct,roi_value,wrist_inside_roi,backpack_inside_roi,owner_person_id
335,11.167,2,3,PLACED,,0.3525,False,406,553,555,780,100.0,0.0,True,True,
336,11.200,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
336,11.200,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
336,11.200,2,3,PLACED,,0.4272,False,393,560,543,787,100.0,0.0,True,True,
337,11.233,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
337,11.233,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
337,11.233,2,3,PICKING,Backpack 3: PLACED -> PICKING,,True,429,555,579,782,100.0,0.0,True,True,
338,11.267,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
338,11.267,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
338,11.267,2,3,PICKING,,,True,428,567,578,794,100.0,0.0,True,True,
339,11.300,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
339,11.300,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
339,11.300,2,3,PICKING,,,True,420,575,570,802,100.0,0.0,True,True,
340,11.333,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
340,11.333,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
340,11.333,2,3,PICKING,,,True,415,579,565,806,100.0,0.0,True,True,
341,11.367,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
341,11.367,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
341,11.367,2,3,PICKING,,0.3748,False,363,589,511,817,96.6,3.4,True,True,
342,11.400,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
342,11.400,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
342,11.400,2,3,PICKING,,0.4538,False,361,592,507,820,95.2,4.8,True,True,
343,11.433,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
343,11.433,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
343,11.433,2,3,PICKING,,,True,423,582,569,810,100.0,0.0,True,True,
344,11.467,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
344,11.467,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
344,11.467,2,3,PICKING,,,True,419,585,565,813,100.0,0.0,True,True,
345,11.500,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
345,11.500,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
345,11.500,2,3,PICKING,,0.4710,False,361,600,503,826,95.1,4.9,True,True,
346,11.533,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
346,11.533,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
346,11.533,2,3,PICKING,,0.6177,False,363,602,503,826,96.4,3.6,True,True,
347,11.567,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
347,11.567,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
347,11.567,2,3,PICKING,,0.5932,False,365,604,502,827,97.8,2.2,True,True,
348,11.600,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
348,11.600,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
348,11.600,2,3,PICKING,,0.5655,False,366,604,503,827,98.5,1.5,True,True,
349,11.633,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
349,11.633,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
349,11.633,2,3,PICKING,,0.5700,False,371,611,503,827,100.0,0.0,True,True,
350,11.667,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
350,11.667,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
350,11.667,2,3,PICKING,,0.5120,False,374,618,503,827,100.0,0.0,True,True,
351,11.700,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
351,11.700,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
351,11.700,2,3,PICKING,,0.4962,False,376,621,503,827,100.0,0.0,True,True,
352,11.733,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
352,11.733,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
352,11.733,2,3,PICKING,,0.4961,False,377,623,504,827,100.0,0.0,True,True,
353,11.767,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
353,11.767,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
353,11.767,2,3,PICKING,,0.5022,False,377,624,505,828,100.0,0.0,True,True,
354,11.800,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
354,11.800,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
354,11.800,2,3,PICKING,,0.5266,False,377,626,506,828,100.0,0.0,True,True,
355,11.833,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
355,11.833,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
355,11.833,2,3,PICKING,,0.5421,False,377,627,506,828,100.0,0.0,True,True,
356,11.867,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
356,11.867,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
356,11.867,2,3,PICKING,,0.5103,False,378,632,506,829,100.0,0.0,True,True,
357,11.900,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
357,11.900,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
357,11.900,2,3,PICKING,,0.4909,False,378,633,506,829,100.0,0.0,True,True,
358,11.933,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
358,11.933,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
358,11.933,2,3,PICKING,,0.4842,False,379,636,506,829,100.0,0.0,True,True,
359,11.967,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
359,11.967,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
359,11.967,2,3,PICKING,,0.4567,False,378,638,507,830,100.0,0.0,True,True,
360,12.000,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
360,12.000,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
360,12.000,2,3,PICKING,,0.4246,False,376,635,508,830,100.0,0.0,True,True,
361,12.033,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
361,12.033,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
361,12.033,2,3,PICKING,,0.4836,False,376,636,508,830,100.0,0.0,True,True,
362,12.067,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
362,12.067,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
362,12.067,2,3,PICKING,,0.5064,False,376,638,508,831,99.5,0.5,True,True,
363,12.100,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
363,12.100,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
363,12.100,2,3,PICKING,,0.5329,False,375,637,509,831,99.5,0.5,True,True,
364,12.133,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
364,12.133,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
364,12.133,2,3,PICKING,,0.5550,False,374,634,511,831,99.5,0.5,True,True,
365,12.167,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
365,12.167,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
365,12.167,2,3,PICKING,,0.5887,False,372,630,513,831,99.5,0.5,True,True,
366,12.200,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
366,12.200,2,2,PLACED,,,False,,,,,0.0,100.0,True,False,
366,12.200,2,3,PICKING,,0.5551,False,371,627,514,831,99.5,0.5,True,True,
367,12.233,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
367,12.233,2,3,PICKING,,0.5563,False,371,626,514,831,99.5,0.5,True,True,
368,12.267,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
368,12.267,2,3,PICKING,,0.5636,False,370,623,516,832,99.0,1.0,True,True,
369,12.300,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
369,12.300,2,3,PICKING,,0.6318,False,370,626,515,832,99.0,1.0,True,True,
370,12.333,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
370,12.333,2,3,PICKING,,0.6122,False,371,627,515,832,99.0,1.0,True,True,
371,12.367,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
371,12.367,2,3,PICKING,,0.5961,False,371,628,515,832,99.0,1.0,True,True,
372,12.400,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
372,12.400,2,3,PICKING,,0.6086,False,371,629,515,832,99.0,1.0,True,True,
373,12.433,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
373,12.433,2,3,PICKING,,0.5383,False,371,629,515,833,98.5,1.5,True,True,
374,12.467,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
374,12.467,2,3,PICKING,,0.5425,False,371,630,515,833,98.5,1.5,True,True,
375,12.500,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
375,12.500,2,3,PICKING,,0.5298,False,371,630,516,833,98.5,1.5,True,True,
376,12.533,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
376,12.533,2,3,PICKING,,0.5327,False,371,630,516,833,98.5,1.5,True,True,
377,12.567,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
377,12.567,2,3,PICKING,,0.5203,False,371,631,516,834,98.0,2.0,True,True,
378,12.600,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
378,12.600,2,3,PICKING,,0.5220,False,371,631,516,834,98.0,2.0,True,True,
379,12.633,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
379,12.633,2,3,PICKING,,0.5214,False,371,631,516,834,98.0,2.0,True,True,
380,12.667,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
380,12.667,2,3,PICKING,,0.5218,False,371,632,516,834,98.0,2.0,True,True,
381,12.700,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
381,12.700,2,3,PICKING,,0.5298,False,371,632,517,835,97.5,2.5,True,True,
382,12.733,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
382,12.733,2,3,PICKING,,0.5299,False,371,632,517,835,97.5,2.5,True,True,
383,12.767,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
383,12.767,2,3,PICKING,,0.5340,False,371,632,517,835,97.5,2.5,True,True,
384,12.800,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
384,12.800,2,3,PICKING,,0.5479,False,371,632,518,836,97.1,2.9,True,True,
385,12.833,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
385,12.833,2,3,PICKING,,0.5698,False,371,632,518,836,97.1,2.9,True,True,
386,12.867,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
386,12.867,2,3,PICKING,,0.5587,False,371,632,518,836,97.1,2.9,True,True,
387,12.900,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
387,12.900,2,3,PICKING,,0.5117,False,371,632,518,836,97.1,2.9,True,True,
388,12.933,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
388,12.933,2,3,PICKING,,0.4638,False,371,632,519,836,97.1,2.9,True,True,
389,12.967,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
389,12.967,2,3,PICKING,,0.4589,False,371,632,519,837,96.6,3.4,True,True,
390,13.000,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,True,False,2
390,13.000,2,3,PICKING,,0.4129,False,371,633,519,837,96.6,3.4,True,True,
391,13.033,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
391,13.033,2,3,PICKING,,0.4379,False,371,633,519,837,96.6,3.4,True,True,
392,13.067,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
392,13.067,2,3,PICKING,,0.4933,False,371,633,520,838,96.1,3.9,True,True,
393,13.100,2,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
393,13.100,2,3,PICKING,,0.5165,False,371,633,520,838,96.1,3.9,True,True,
394,13.133,1,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
394,13.133,1,3,PICKING,,0.5568,False,371,633,520,839,95.6,4.4,False,True,
395,13.167,1,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
395,13.167,1,3,PICKING,,0.5579,False,371,633,520,839,95.6,4.4,False,True,
396,13.200,1,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
396,13.200,1,3,PICKING,,0.5812,False,371,633,520,839,95.6,4.4,False,True,
397,13.233,1,1,PERSON LEAVES,,,False,,,,,0.0,100.0,False,False,2
397,13.233,1,3,PICKING,,0.5863,False,371,634,520,840,95.1,4.9,False,True,
398,13.267,1,3,PICKING,,0.6087,False,371,634,520,840,95.1,4.9,False,True,
399,13.300,1,3,PICKING,,0.6207,False,371,634,520,840,95.1,4.9,False,True,
400,13.333,1,3,PICKING,,0.5938,False,371,634,521,841,94.7,5.3,False,True,
401,13.367,1,3,PICKING,,0.5413,False,371,635,521,841,94.7,5.3,False,True,
402,13.400,1,3,PICKING,,0.5388,False,371,635,521,841,94.7,5.3,False,True,
403,13.433,1,3,PICKING,,0.5368,False,371,635,521,841,94.7,5.3,False,True,
404,13.467,1,3,PICKING,,0.5131,False,371,635,521,841,94.7,5.3,False,True,
405,13.500,0,3,PICKING,,0.4655,False,372,635,522,841,94.7,5.3,False,True,
406,13.533,0,3,PICKING,,0.4396,False,372,635,522,841,94.7,5.3,False,True,
407,13.567,0,3,PICKING,,0.4807,False,372,635,522,841,94.7,5.3,False,True,
408,13.600,0,3,PICKING,,0.4840,False,372,635,523,841,94.7,5.3,False,True,
409,13.633,0,3,PICKING,,0.4497,False,372,635,523,841,94.7,5.3,False,True,
410,13.667,0,3,PICKING,,0.4764,False,372,635,523,842,94.2,5.8,False,True,
411,13.700,0,3,PICKING,,0.4738,False,372,635,523,842,94.2,5.8,False,True,
412,13.733,0,3,PICKING,,0.4877,False,372,635,523,842,94.2,5.8,False,True,
413,13.767,0,3,PICKING,,0.5523,False,372,635,523,842,94.2,5.8,False,True,
414,13.800,0,3,PICKING,,0.5696,False,372,636,523,842,94.2,5.8,False,True,
415,13.833,0,3,PICKING,,0.5609,False,373,636,524,842,94.2,5.8,False,True,
416,13.867,0,3,PICKING,,0.5718,False,373,636,524,842,94.2,5.8,False,True,
417,13.900,0,3,PICKING,,0.5735,False,373,636,524,842,94.2,5.8,False,True,
418,13.933,0,3,PICKING,,0.5548,False,374,636,524,841,94.6,5.4,False,True,
419,13.967,0,3,PICKING,,0.5511,False,374,636,525,841,94.6,5.4,False,True,
420,14.000,0,3,PICKING,,0.5323,False,374,636,525,842,94.2,5.8,False,True,
421,14.033,0,3,PICKING,,0.5905,False,375,637,526,842,94.1,5.9,False,True,
422,14.067,0,3,PICKING,,0.5971,False,376,637,526,842,94.1,5.9,False,True,
423,14.100,0,3,PICKING,,0.6038,False,376,637,526,842,94.1,5.9,False,True,
424,14.133,0,3,PICKING,,0.6012,False,376,637,527,842,94.1,5.9,False,True,
425,14.167,0,3,PICKING,,0.5982,False,377,637,527,842,94.1,5.9,False,True,
426,14.200,0,3,PICKING,,0.5905,False,377,637,527,842,94.1,5.9,False,True,
427,14.233,0,3,PICKING,,0.5856,False,377,637,527,842,94.1,5.9,False,True,
428,14.267,0,3,PICKING,,0.5776,False,377,637,527,842,94.1,5.9,False,True,
429,14.300,0,3,PICKING,,0.5859,False,377,637,527,842,94.1,5.9,False,True,
430,14.333,0,3,PICKING,,0.5684,False,378,637,527,841,94.6,5.4,False,True,
431,14.367,0,3,PICKING,,0.5445,False,377,637,527,842,94.1,5.9,False,True,
432,14.400,0,3,PICKING,,0.5646,False,378,637,527,842,94.1,5.9,False,True,
433,14.433,0,3,PICKING,,0.5513,False,378,637,527,841,94.6,5.4,False,True,
434,14.467,0,3,PICKING,,0.5598,False,378,637,527,842,94.1,5.9,False,True,
435,14.500,0,3,PICKING,,0.5690,False,378,637,527,842,94.1,5.9,False,True,
436,14.533,0,3,PICKING,,0.5446,False,378,637,528,842,94.1,5.9,False,True,
437,14.567,0,3,PICKING,,0.5569,False,378,637,528,842,94.1,5.9,False,True,
438,14.600,0,3,PICKING,,0.5516,False,378,637,528,842,94.1,5.9,False,True,
439,14.633,0,3,PICKING,,0.5554,False,378,637,528,842,94.1,5.9,False,True,
440,14.667,0,3,PICKING,,0.5498,False,378,637,528,842,94.1,5.9,False,True,
441,14.700,0,3,PICKING,,0.5249,False,378,637,528,842,94.1,5.9,False,True,
442,14.733,0,3,PICKING,,0.5400,False,378,637,528,842,94.1,5.9,False,True,
443,14.767,0,3,PICKING,,0.5528,False,378,637,528,842,94.1,5.9,False,True,
444,14.800,0,3,PICKING,,0.5393,False,379,637,529,841,94.6,5.4,False,True,
445,14.833,0,3,PICKING,,0.5384,False,380,637,529,841,94.6,5.4,False,True,
446,14.867,0,3,PICKING,,0.5277,False,380,637,530,841,94.6,5.4,False,True,
447,14.900,0,3,PICKING,,0.5181,False,380,637,530,841,94.6,5.4,False,True,
448,14.933,0,3,PICKING,,0.4972,False,380,637,530,841,94.6,5.4,False,True,
449,14.967,0,3,PICKING,,0.4976,False,381,637,530,841,94.6,5.4,False,True,
450,15.000,0,3,PICKING,,0.5101,False,381,637,530,841,94.6,5.4,False,True,
451,15.033,0,3,PICKING,,0.5774,False,380,637,529,842,94.1,5.9,False,True,
452,15.067,0,3,PICKING,,0.5812,False,380,637,529,842,94.1,5.9,False,True,
453,15.100,0,3,PICKING,,0.5793,False,380,637,529,842,94.1,5.9,False,True,
454,15.133,0,3,PICKING,,0.5664,False,380,637,529,842,94.1,5.9,False,True,
455,15.167,0,3,PICKING,,0.5696,False,379,637,529,842,94.1,5.9,False,True,
456,15.200,0,3,PICKING,,0.5702,False,379,637,529,842,94.1,5.9,False,True,
457,15.233,0,3,PICKING,,0.5757,False,379,637,529,842,94.1,5.9,False,True,
458,15.267,0,3,PICKING,,0.5725,False,379,637,529,842,94.1,5.9,False,True,
459,15.300,0,3,PICKING,,0.5616,False,379,637,529,842,94.1,5.9,False,True,
460,15.333,0,3,PICKING,,0.5480,False,379,637,530,842,94.1,5.9,False,True,
